time,Cr_at_center,Cr_at_surface,defect_max
4980,0.19845081099558,0.1654388,6.803182e-07
4990,0.19844160021432,0.1653694,6.816841e-07
5000,0.19843236233926,0.1653,6.8305e-07
5010,0.19842309739087,0.1652306,6.844159e-07
5020,0.19841380538964,0.1651612,6.857818e-07
5030,0.19840448635614,0.1650918,6.871477e-07
5040,0.19839514031101,0.1650224,6.885136e-07
5050,0.19838576727493,0.164953,6.898795e-07
5060,0.19837636726864,0.1648836,6.912454e-07
5070,0.19836694031296,0.1648142,6.926113e-07
5080,0.19835748642875,0.1647448,6.939772e-07
5090,0.19834800563691,0.1646754,6.953431e-07
5100,0.19833849795842,0.164606,6.96709e-07
5110,0.19832896341431,0.1645366,6.980749e-07
5120,0.19831940202565,0.1644672,6.994408e-07
5130,0.19830981381357,0.1643978,7.008067e-07
5140,0.19830019879925,0.1643284,7.021726e-07
5150,0.19829055700392,0.164259,7.035385e-07
5160,0.19828088844886,0.1641896,7.049044e-07
5170,0.19827119315539,0.1641202,7.062703e-07
5180,0.1982614711449,0.1640508,7.076362e-07
5190,0.1982517224388,0.1639814,7.090021e-07
5200,0.19824194705856,0.163912,7.10368e-07
5210,0.19823214502569,0.1638426,7.117339e-07
5220,0.19822231636175,0.1637732,7.130998e-07
5230,0.19821246108834,0.1637038,7.144657e-07
5240,0.19820257922709,0.1636344,7.158316e-07
5250,0.1981926707997,0.163565,7.171975e-07
5260,0.19818273582789,0.1634956,7.185634e-07
5270,0.19817277433342,0.1634262,7.199293e-07
5280,0.19816278633809,0.1633568,7.212952e-07
5290,0.19815277186376,0.1632874,7.226611e-07
5300,0.19814273093229,0.163218,7.24027e-07
5310,0.19813266356561,0.1631486,7.253929e-07
5320,0.19812256978566,0.1630792,7.267588e-07
5330,0.19811244961445,0.1630098,7.281247e-07
5340,0.19810230307399,0.1629404,7.294906e-07
5350,0.19809213018634,0.162871,7.308565e-07
5360,0.19808193097359,0.1628016,7.322224e-07
5370,0.19807170545787,0.1627322,7.335883e-07
5380,0.19806145366133,0.1626628,7.349542e-07
5390,0.19805117560616,0.1625934,7.363201e-07
5400,0.19804087131458,0.162524,7.37686e-07
5410,0.19803054080884,0.1624546,7.390519e-07
5420,0.19802018411121,0.1623852,7.404178e-07
5430,0.198009801244,0.1623158,7.417837e-07
5440,0.19799939222954,0.1622464,7.431496e-07
5450,0.1979889570902,0.162177,7.445155e-07
5460,0.19797849584835,0.1621076,7.458814e-07
5470,0.19796800852643,0.1620382,7.472473e-07
5480,0.19795749514685,0.1619688,7.486132e-07
5490,0.19794695573209,0.1618994,7.499791e-07
5500,0.19793639030464,0.16183,7.51345e-07
5510,0.197925798887,0.1617606,7.527109e-07
5520,0.19791518150171,0.1616912,7.540768e-07
5530,0.19790453817133,0.1616218,7.554427e-07
5540,0.19789386891843,0.1615524,7.568086e-07
5550,0.19788317376562,0.161483,7.581745e-07
5560,0.1978724527355,0.1614136,7.595404e-07
5570,0.19786170585073,0.1613442,7.609063e-07
5580,0.19785093313396,0.1612748,7.622722e-07
5590,0.19784013460786,0.1612054,7.636381e-07
5600,0.19782931029514,0.161136,7.65004e-07
5610,0.1978184602185,0.1610666,7.663699e-07
5620,0.19780758440068,0.1609972,7.677358e-07
5630,0.19779668286442,0.1609278,7.691017e-07
5640,0.19778575563249,0.1608584,7.704676e-07
